seed,scenario,method,alpha,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
42,steady_m1,regime_conditional,1.0,clean,warehouse,stable,2160,0,0,37,0,2123,0.0,,0.0,0.01712962962962963,,,0,,0,0.04861111111111111,1.0,1.0,,,,96,0.020833333333333332,16.666666666666668
42,steady_m1,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,9.25925925925926
42,steady_m1,regime_conditional,1.0,clean,transit_smooth,stable,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,9.25925925925926
42,steady_m1,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.034722222222222224,1.0,1.0,,,,90,0.03333333333333333,12.037037037037036
42,steady_m1,regime_conditional,1.0,clean,transit_rough,stable,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.034722222222222224,1.0,1.0,,,,90,0.03333333333333333,12.037037037037036
42,steady_m1,regime_conditional,1.0,observed,all,all,6480,216,15,80,201,6184,0.15789473684210525,0.06944444444444445,0.09646302250803858,0.01277139208173691,0.08923602511864807,0.5509259259259259,216,0.018518518518518517,432,0.0360082304526749,1.0,1.0,0.3333333333333333,0.06944444444444445,0.06018518518518518,270,0.025925925925925925,12.611749680715198
42,steady_m1,regime_conditional,1.0,observed,all,stable,6480,216,15,80,201,6184,0.15789473684210525,0.06944444444444445,0.09646302250803858,0.01277139208173691,0.08923602511864807,0.5509259259259259,216,0.018518518518518517,432,0.0360082304526749,1.0,1.0,0.3333333333333333,0.06944444444444445,0.06018518518518518,270,0.025925925925925925,12.611749680715198
42,steady_m1,regime_conditional,1.0,observed,warehouse,all,2160,72,5,36,67,2052,0.12195121951219512,0.06944444444444445,0.08849557522123894,0.017241379310344827,0.09597220828568352,0.5694444444444444,72,0.020833333333333332,144,0.04938271604938271,1.0,1.0,0.3333333333333333,0.06944444444444445,0.041666666666666664,96,0.020833333333333332,16.762452107279692
42,steady_m1,regime_conditional,1.0,observed,warehouse,stable,2160,72,5,36,67,2052,0.12195121951219512,0.06944444444444445,0.08849557522123894,0.017241379310344827,0.09597220828568352,0.5694444444444444,72,0.020833333333333332,144,0.04938271604938271,1.0,1.0,0.3333333333333333,0.06944444444444445,0.041666666666666664,96,0.020833333333333332,16.762452107279692
42,steady_m1,regime_conditional,1.0,observed,transit_smooth,all,2160,72,2,22,70,2066,0.08333333333333333,0.027777777777777776,0.041666666666666664,0.01053639846743295,0.05335566312819501,0.4722222222222222,72,0.027777777777777776,144,0.027777777777777776,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,84,0.023809523809523808,10.53639846743295
42,steady_m1,regime_conditional,1.0,observed,transit_smooth,stable,2160,72,2,22,70,2066,0.08333333333333333,0.027777777777777776,0.041666666666666664,0.01053639846743295,0.05335566312819501,0.4722222222222222,72,0.027777777777777776,144,0.027777777777777776,1.0,1.0,0.3333333333333333,0.027777777777777776,0.027777777777777776,84,0.023809523809523808,10.53639846743295
42,steady_m1,regime_conditional,1.0,observed,transit_rough,all,2160,72,8,22,64,2066,0.26666666666666666,0.1111111111111111,0.1568627450980392,0.01053639846743295,0.13611781538219378,0.6111111111111112,72,0.006944444444444444,144,0.030864197530864196,1.0,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,90,0.03333333333333333,10.53639846743295
42,steady_m1,regime_conditional,1.0,observed,transit_rough,stable,2160,72,8,22,64,2066,0.26666666666666666,0.1111111111111111,0.1568627450980392,0.01053639846743295,0.13611781538219378,0.6111111111111112,72,0.006944444444444444,144,0.030864197530864196,1.0,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,90,0.03333333333333333,10.53639846743295
42,steady_m1,regime_conditional,0.2,clean,all,all,6480,0,0,53,0,6427,0.0,,0.0,0.008179012345679013,,,0,,0,0.024074074074074074,1.0,1.0,,,,270,0.011111111111111112,6.635802469135802
42,steady_m1,regime_conditional,0.2,clean,all,stable,6480,0,0,53,0,6427,0.0,,0.0,0.008179012345679013,,,0,,0,0.024074074074074074,1.0,1.0,,,,270,0.011111111111111112,6.635802469135802
42,steady_m1,regime_conditional,0.2,clean,warehouse,all,2160,0,0,19,0,2141,0.0,,0.0,0.008796296296296297,,,0,,0,0.02638888888888889,1.0,1.0,,,,96,0.010416666666666666,6.018518518518518
42,steady_m1,regime_conditional,0.2,clean,warehouse,stable,2160,0,0,19,0,2141,0.0,,0.0,0.008796296296296297,,,0,,0,0.02638888888888889,1.0,1.0,,,,96,0.010416666666666666,6.018518518518518
42,steady_m1,regime_conditional,0.2,clean,transit_smooth,all,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,84,0.0,4.62962962962963
42,steady_m1,regime_conditional,0.2,clean,transit_smooth,stable,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,84,0.0,4.62962962962963
42,steady_m1,regime_conditional,0.2,clean,transit_rough,all,2160,0,0,22,0,2138,0.0,,0.0,0.010185185185185186,,,0,,0,0.029166666666666667,1.0,1.0,,,,90,0.022222222222222223,9.25925925925926
42,steady_m1,regime_conditional,0.2,clean,transit_rough,stable,2160,0,0,22,0,2138,0.0,,0.0,0.010185185185185186,,,0,,0,0.029166666666666667,1.0,1.0,,,,90,0.022222222222222223,9.25925925925926
42,steady_m1,regime_conditional,0.2,observed,all,all,6480,216,66,67,150,6197,0.49624060150375937,0.3055555555555556,0.37822349570200575,0.010696040868454661,0.3451431107978814,0.7777777777777778,216,0.018518518518518517,432,0.02880658436213992,1.0,1.0,0.3333333333333333,0.3055555555555556,0.2916666666666667,270,0.022222222222222223,7.343550446998723
42,steady_m1,regime_conditional,0.2,observed,all,stable,6480,216,66,67,150,6197,0.49624060150375937,0.3055555555555556,0.37822349570200575,0.010696040868454661,0.3451431107978814,0.7777777777777778,216,0.018518518518518517,432,0.02880658436213992,1.0,1.0,0.3333333333333333,0.3055555555555556,0.2916666666666667,270,0.022222222222222223,7.343550446998723
42,steady_m1,regime_conditional,0.2,observed,warehouse,all,2160,72,28,24,44,2064,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.011494252873563218,0.44181242914780977,0.7777777777777778,72,0.041666666666666664,144,0.027777777777777776,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3472222222222222,96,0.0,7.183908045977011
42,steady_m1,regime_conditional,0.2,observed,warehouse,stable,2160,72,28,24,44,2064,0.5384615384615384,0.3888888888888889,0.45161290322580644,0.011494252873563218,0.44181242914780977,0.7777777777777778,72,0.041666666666666664,144,0.027777777777777776,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3472222222222222,96,0.0,7.183908045977011
42,steady_m1,regime_conditional,0.2,observed,transit_smooth,all,2160,72,17,12,55,2076,0.5862068965517241,0.2361111111111111,0.33663366336633666,0.005747126436781609,0.3207974336087673,0.8055555555555556,72,0.0,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.2361111111111111,0.2361111111111111,84,0.0,4.789272030651341
42,steady_m1,regime_conditional,0.2,observed,transit_smooth,stable,2160,72,17,12,55,2076,0.5862068965517241,0.2361111111111111,0.33663366336633666,0.005747126436781609,0.3207974336087673,0.8055555555555556,72,0.0,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.2361111111111111,0.2361111111111111,84,0.0,4.789272030651341
42,steady_m1,regime_conditional,0.2,observed,transit_rough,all,2160,72,21,31,51,2057,0.40384615384615385,0.2916666666666667,0.3387096774193548,0.014846743295019157,0.31834949030286763,0.75,72,0.013888888888888888,144,0.040123456790123455,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,90,0.06666666666666667,10.057471264367816
42,steady_m1,regime_conditional,0.2,observed,transit_rough,stable,2160,72,21,31,51,2057,0.40384615384615385,0.2916666666666667,0.3387096774193548,0.014846743295019157,0.31834949030286763,0.75,72,0.013888888888888888,144,0.040123456790123455,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,90,0.06666666666666667,10.057471264367816
42,steady_m2_r10_k1,regime_marginal,1.0,clean,all,all,6480,0,0,50,0,6430,0.0,,0.0,0.007716049382716049,,,0,,0,0.022685185185185187,1.0,1.0,,,,270,0.011111111111111112,7.407407407407407
42,steady_m2_r10_k1,regime_marginal,1.0,clean,all,stable,6480,0,0,50,0,6430,0.0,,0.0,0.007716049382716049,,,0,,0,0.022685185185185187,1.0,1.0,,,,270,0.011111111111111112,7.407407407407407
42,steady_m2_r10_k1,regime_marginal,1.0,clean,warehouse,all,2160,0,0,23,0,2137,0.0,,0.0,0.010648148148148148,,,0,,0,0.030555555555555555,1.0,1.0,,,,96,0.020833333333333332,9.722222222222221
42,steady_m2_r10_k1,regime_marginal,1.0,clean,warehouse,stable,2160,0,0,23,0,2137,0.0,,0.0,0.010648148148148148,,,0,,0,0.030555555555555555,1.0,1.0,,,,96,0.020833333333333332,9.722222222222221
42,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_smooth,all,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,,84,0.0,6.944444444444445
42,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_smooth,stable,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,,84,0.0,6.944444444444445
42,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_rough,all,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,90,0.011111111111111112,5.555555555555555
42,steady_m2_r10_k1,regime_marginal,1.0,clean,transit_rough,stable,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,90,0.011111111111111112,5.555555555555555
42,steady_m2_r10_k1,regime_marginal,1.0,observed,all,all,6480,216,63,50,153,6214,0.5575221238938053,0.2916666666666667,0.3829787234042553,0.007982120051085569,0.386231032192316,0.8287037037037037,216,0.0,432,0.025205761316872428,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,270,0.011111111111111112,7.662835249042145
42,steady_m2_r10_k1,regime_marginal,1.0,observed,all,stable,6480,216,63,50,153,6214,0.5575221238938053,0.2916666666666667,0.3829787234042553,0.007982120051085569,0.386231032192316,0.8287037037037037,216,0.0,432,0.025205761316872428,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,270,0.011111111111111112,7.662835249042145
42,steady_m2_r10_k1,regime_marginal,1.0,observed,warehouse,all,2160,72,21,23,51,2065,0.4772727272727273,0.2916666666666667,0.3620689655172414,0.011015325670498084,0.3413401935376859,0.8055555555555556,72,0.0,144,0.033950617283950615,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,96,0.020833333333333332,10.057471264367816
42,steady_m2_r10_k1,regime_marginal,1.0,observed,warehouse,stable,2160,72,21,23,51,2065,0.4772727272727273,0.2916666666666667,0.3620689655172414,0.011015325670498084,0.3413401935376859,0.8055555555555556,72,0.0,144,0.033950617283950615,1.0,1.0,0.3333333333333333,0.2916666666666667,0.2916666666666667,96,0.020833333333333332,10.057471264367816
42,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_smooth,all,2160,72,14,15,58,2073,0.4827586206896552,0.19444444444444445,0.27722772277227725,0.007183908045977011,0.3143187202307797,0.8194444444444444,72,0.0,144,0.023148148148148147,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,84,0.0,7.183908045977011
42,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_smooth,stable,2160,72,14,15,58,2073,0.4827586206896552,0.19444444444444445,0.27722772277227725,0.007183908045977011,0.3143187202307797,0.8194444444444444,72,0.0,144,0.023148148148148147,1.0,1.0,0.3333333333333333,0.19444444444444445,0.19444444444444445,84,0.0,7.183908045977011
42,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_rough,all,2160,72,28,12,44,2076,0.7,0.3888888888888889,0.5,0.005747126436781609,0.512738329878978,0.8611111111111112,72,0.0,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,90,0.011111111111111112,5.747126436781609
42,steady_m2_r10_k1,regime_marginal,1.0,observed,transit_rough,stable,2160,72,28,12,44,2076,0.7,0.3888888888888889,0.5,0.005747126436781609,0.512738329878978,0.8611111111111112,72,0.0,144,0.018518518518518517,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,90,0.011111111111111112,5.747126436781609
42,steady_m2_r10_k1,regime_marginal,0.2,clean,all,all,6480,0,0,55,0,6425,0.0,,0.0,0.008487654320987654,,,0,,0,0.019444444444444445,1.0,1.0,,,,270,0.0,2.932098765432099
42,steady_m2_r10_k1,regime_marginal,0.2,clean,all,stable,6480,0,0,55,0,6425,0.0,,0.0,0.008487654320987654,,,0,,0,0.019444444444444445,1.0,1.0,,,,270,0.0,2.932098765432099
42,steady_m2_r10_k1,regime_marginal,0.2,clean,warehouse,all,2160,0,0,50,0,2110,0.0,,0.0,0.023148148148148147,,,0,,0,0.05138888888888889,1.0,1.0,,,,96,0.0,6.481481481481482
42,steady_m2_r10_k1,regime_marginal,0.2,clean,warehouse,stable,2160,0,0,50,0,2110,0.0,,0.0,0.023148148148148147,,,0,,0,0.05138888888888889,1.0,1.0,,,,96,0.0,6.481481481481482
42,steady_m2_r10_k1,regime_marginal,0.2,clean,transit_smooth,all,2160,0,0,3,0,2157,0.0,,0.0,0.001388888888888889,,,0,,0,0.004166666666666667,1.0,1.0,,,,84,0.0,1.3888888888888888
42,steady_m2_r10_k1,regime_marginal,0.2,clean,transit_smooth,stable,2160,0,0,3,0,2157,0.0,,0.0,0.001388888888888889,,,0,,0,0.004166666666666667,1.0,1.0,,,,84,0.0,1.3888888888888888
42,steady_m2_r10_k1,regime_marginal,0.2,clean,transit_rough,all,2160,0,0,2,0,2158,0.0,,0.0,0.000925925925925926,,,0,,0,0.002777777777777778,1.0,1.0,,,,90,0.0,0.9259259259259259
42,steady_m2_r10_k1,regime_marginal,0.2,clean,transit_rough,stable,2160,0,0,2,0,2158,0.0,,0.0,0.000925925925925926,,,0,,0,0.002777777777777778,1.0,1.0,,,,90,0.0,0.9259259259259259
42,steady_m2_r10_k1,regime_marginal,0.2,observed,all,all,6480,216,109,73,107,6191,0.5989010989010989,0.5046296296296297,0.5477386934673367,0.01165389527458493,0.5710649716359577,0.8657407407407407,216,0.018518518518518517,432,0.028292181069958847,1.0,1.0,0.3333333333333333,0.5046296296296297,0.5046296296296297,270,0.07777777777777778,3.1928480204342273
42,steady_m2_r10_k1,regime_marginal,0.2,observed,all,stable,6480,216,109,73,107,6191,0.5989010989010989,0.5046296296296297,0.5477386934673367,0.01165389527458493,0.5710649716359577,0.8657407407407407,216,0.018518518518518517,432,0.028292181069958847,1.0,1.0,0.3333333333333333,0.5046296296296297,0.5046296296296297,270,0.07777777777777778,3.1928480204342273
42,steady_m2_r10_k1,regime_marginal,0.2,observed,warehouse,all,2160,72,45,59,27,2029,0.4326923076923077,0.625,0.5113636363636364,0.02825670498084291,0.63084220927753,0.8333333333333334,72,0.034722222222222224,144,0.06790123456790123,1.0,1.0,0.3333333333333333,0.625,0.625,96,0.125,6.704980842911877
42,steady_m2_r10_k1,regime_marginal,0.2,observed,warehouse,stable,2160,72,45,59,27,2029,0.4326923076923077,0.625,0.5113636363636364,0.02825670498084291,0.63084220927753,0.8333333333333334,72,0.034722222222222224,144,0.06790123456790123,1.0,1.0,0.3333333333333333,0.625,0.625,96,0.125,6.704980842911877
42,steady_m2_r10_k1,regime_marginal,0.2,observed,transit_smooth,all,2160,72,31,5,41,2083,0.8611111111111112,0.4305555555555556,0.5740740740740741,0.0023946360153256703,0.6105174725933828,0.875,72,0.013888888888888888,144,0.004629629629629629,1.0,1.0,0.3333333333333333,0.4305555555555556,0.4305555555555556,84,0.023809523809523808,1.4367816091954022
42,steady_m2_r10_k1,regime_marginal,0.2,observed,transit_smooth,stable,2160,72,31,5,41,2083,0.8611111111111112,0.4305555555555556,0.5740740740740741,0.0023946360153256703,0.6105174725933828,0.875,72,0.013888888888888888,144,0.004629629629629629,1.0,1.0,0.3333333333333333,0.4305555555555556,0.4305555555555556,84,0.023809523809523808,1.4367816091954022
42,steady_m2_r10_k1,regime_marginal,0.2,observed,transit_rough,all,2160,72,33,9,39,2079,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.004310344827586207,0.5751876167426688,0.8888888888888888,72,0.006944444444444444,144,0.012345679012345678,1.0,1.0,0.3333333333333333,0.4583333333333333,0.4583333333333333,90,0.07777777777777778,1.4367816091954022
42,steady_m2_r10_k1,regime_marginal,0.2,observed,transit_rough,stable,2160,72,33,9,39,2079,0.7857142857142857,0.4583333333333333,0.5789473684210527,0.004310344827586207,0.5751876167426688,0.8888888888888888,72,0.006944444444444444,144,0.012345679012345678,1.0,1.0,0.3333333333333333,0.4583333333333333,0.4583333333333333,90,0.07777777777777778,1.4367816091954022
42,steady_m2_r10_k1,regime_conditional,1.0,clean,all,all,6480,0,0,83,0,6397,0.0,,0.0,0.012808641975308642,,,0,,0,0.037037037037037035,1.0,1.0,,,,270,0.025925925925925925,12.654320987654321
42,steady_m2_r10_k1,regime_conditional,1.0,clean,all,stable,6480,0,0,83,0,6397,0.0,,0.0,0.012808641975308642,,,0,,0,0.037037037037037035,1.0,1.0,,,,270,0.025925925925925925,12.654320987654321
42,steady_m2_r10_k1,regime_conditional,1.0,clean,warehouse,all,2160,0,0,37,0,2123,0.0,,0.0,0.01712962962962963,,,0,,0,0.04861111111111111,1.0,1.0,,,,96,0.020833333333333332,16.666666666666668
42,steady_m2_r10_k1,regime_conditional,1.0,clean,warehouse,stable,2160,0,0,37,0,2123,0.0,,0.0,0.01712962962962963,,,0,,0,0.04861111111111111,1.0,1.0,,,,96,0.020833333333333332,16.666666666666668
42,steady_m2_r10_k1,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,9.25925925925926
42,steady_m2_r10_k1,regime_conditional,1.0,clean,transit_smooth,stable,2160,0,0,20,0,2140,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,,84,0.023809523809523808,9.25925925925926
42,steady_m2_r10_k1,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.034722222222222224,1.0,1.0,,,,90,0.03333333333333333,12.037037037037036
42,steady_m2_r10_k1,regime_conditional,1.0,clean,transit_rough,stable,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.034722222222222224,1.0,1.0,,,,90,0.03333333333333333,12.037037037037036
42,steady_m2_r10_k1,regime_conditional,1.0,observed,all,all,6480,216,84,86,132,6178,0.49411764705882355,0.3888888888888889,0.43523316062176165,0.013729246487867178,0.42015389739843273,0.8240740740740741,216,0.032407407407407406,432,0.0360082304526749,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3472222222222222,270,0.025925925925925925,13.409961685823754
42,steady_m2_r10_k1,regime_conditional,1.0,observed,all,stable,6480,216,84,86,132,6178,0.49411764705882355,0.3888888888888889,0.43523316062176165,0.013729246487867178,0.42015389739843273,0.8240740740740741,216,0.032407407407407406,432,0.0360082304526749,1.0,1.0,0.3333333333333333,0.3888888888888889,0.3472222222222222,270,0.025925925925925925,13.409961685823754
42,steady_m2_r10_k1,regime_conditional,1.0,observed,warehouse,all,2160,72,29,39,43,2049,0.4264705882352941,0.4027777777777778,0.4142857142857143,0.01867816091954023,0.39432623558956054,0.8194444444444444,72,0.041666666666666664,144,0.04938271604938271,1.0,1.0,0.3333333333333333,0.4027777777777778,0.3333333333333333,96,0.020833333333333332,18.199233716475096
42,steady_m2_r10_k1,regime_conditional,1.0,observed,warehouse,stable,2160,72,29,39,43,2049,0.4264705882352941,0.4027777777777778,0.4142857142857143,0.01867816091954023,0.39432623558956054,0.8194444444444444,72,0.041666666666666664,144,0.04938271604938271,1.0,1.0,0.3333333333333333,0.4027777777777778,0.3333333333333333,96,0.020833333333333332,18.199233716475096
42,steady_m2_r10_k1,regime_conditional,1.0,observed,transit_smooth,all,2160,72,14,21,58,2067,0.4,0.19444444444444445,0.2616822429906542,0.010057471264367816,0.3052370237999728,0.8055555555555556,72,0.020833333333333332,144,0.027777777777777776,1.0,1.0,0.3333333333333333,0.19444444444444445,0.16666666666666666,84,0.023809523809523808,10.057471264367816
