seed,scenario,method,temporal,view,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
42,steady_d12_n2_m1,regime_marginal,ewma,observed,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,ewma,observed,10,5,2,70,82,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,11,5,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,12,6,0,75,87,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,ewma,observed,13,6,1,5,17,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,14,7,1,140,152,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,15,7,0,9,21,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_marginal,ewma,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,17,8,0,55,67,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,18,9,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,19,9,0,74,86,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_marginal,ewma,observed,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_marginal,ewma,observed,21,10,1,14,26,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,ewma,observed,22,11,1,1,13,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_marginal,ewma,observed,23,11,0,74,86,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,cusum,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,2,1,1,0,12,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_marginal,cusum,observed,3,1,2,63,75,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,steady_d12_n2_m1,regime_marginal,cusum,observed,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,7,3,2,88,100,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_marginal,cusum,observed,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,9,4,1,39,51,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,10,5,2,70,82,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,11,5,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,12,6,0,75,87,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,13,6,1,5,17,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,14,7,1,140,152,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,15,7,0,9,21,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,17,8,0,55,67,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,18,9,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,19,9,0,74,86,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,20,10,2,120,132,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,cusum,observed,21,10,1,14,26,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,22,11,1,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,cusum,observed,23,11,0,74,86,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,2,1,1,0,12,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_marginal,carry,observed,3,1,2,63,75,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_marginal,carry,observed,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_marginal,carry,observed,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,carry,observed,10,5,2,70,82,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,11,5,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,12,6,0,75,87,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_marginal,carry,observed,13,6,1,5,17,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,14,7,1,140,152,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,15,7,0,9,21,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_marginal,carry,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,17,8,0,55,67,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,18,9,2,128,140,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,19,9,0,74,86,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_marginal,carry,observed,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_marginal,carry,observed,21,10,1,14,26,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_marginal,carry,observed,22,11,1,1,13,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_marginal,carry,observed,23,11,0,74,86,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,point,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,2,1,1,0,12,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,point,observed,3,1,2,63,75,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,point,observed,4,2,0,104,116,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,6,3,2,142,154,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
42,steady_d12_n2_m1,regime_conditional,point,observed,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,8,4,0,101,113,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,point,observed,10,5,2,70,82,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,11,5,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,12,6,0,75,87,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,13,6,1,5,17,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,point,observed,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,point,observed,15,7,0,9,21,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,17,8,0,55,67,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,18,9,2,128,140,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,point,observed,19,9,0,74,86,12,True,True,False,0.0,0,1.0,False,0.0
42,steady_d12_n2_m1,regime_conditional,point,observed,20,10,2,120,132,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,point,observed,21,10,1,14,26,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,point,observed,22,11,1,1,13,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,point,observed,23,11,0,74,86,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,2,1,1,0,12,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,ewma,observed,3,1,2,63,75,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,ewma,observed,10,5,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,11,5,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,12,6,0,75,87,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,13,6,1,5,17,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,15,7,0,9,21,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,ewma,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,ewma,observed,17,8,0,55,67,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,ewma,observed,18,9,2,128,140,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,19,9,0,74,86,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,21,10,1,14,26,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,ewma,observed,22,11,1,1,13,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,ewma,observed,23,11,0,74,86,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,2,1,1,0,12,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,3,1,2,63,75,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,9,4,1,39,51,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,10,5,2,70,82,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
42,steady_d12_n2_m1,regime_conditional,cusum,observed,11,5,2,128,140,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,cusum,observed,12,6,0,75,87,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,13,6,1,5,17,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,cusum,observed,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,15,7,0,9,21,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,17,8,0,55,67,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,cusum,observed,18,9,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,19,9,0,74,86,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,cusum,observed,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,cusum,observed,21,10,1,14,26,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,22,11,1,1,13,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,cusum,observed,23,11,0,74,86,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,carry,observed,0,0,0,116,128,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,1,0,2,1,13,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,2,1,1,0,12,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
42,steady_d12_n2_m1,regime_conditional,carry,observed,3,1,2,63,75,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,carry,observed,4,2,0,104,116,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,5,2,1,8,20,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,6,3,2,142,154,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,7,3,2,88,100,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,carry,observed,8,4,0,101,113,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,9,4,1,39,51,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
42,steady_d12_n2_m1,regime_conditional,carry,observed,10,5,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,carry,observed,11,5,2,128,140,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,carry,observed,12,6,0,75,87,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,carry,observed,13,6,1,5,17,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,carry,observed,14,7,1,140,152,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,carry,observed,15,7,0,9,21,12,True,True,False,6.0,6,1.0,False,0.5
42,steady_d12_n2_m1,regime_conditional,carry,observed,16,8,2,12,24,12,False,False,False,,12,1.0,False,1.0
42,steady_d12_n2_m1,regime_conditional,carry,observed,17,8,0,55,67,12,True,True,False,9.0,9,1.0,False,0.75
42,steady_d12_n2_m1,regime_conditional,carry,observed,18,9,2,128,140,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,carry,observed,19,9,0,74,86,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
42,steady_d12_n2_m1,regime_conditional,carry,observed,20,10,2,120,132,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,carry,observed,21,10,1,14,26,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
42,steady_d12_n2_m1,regime_conditional,carry,observed,22,11,1,1,13,12,True,True,False,3.0,3,1.0,False,0.25
42,steady_d12_n2_m1,regime_conditional,carry,observed,23,11,0,74,86,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
42,duration4,regime_marginal,point,clean,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,7,3,2,88,92,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,21,10,1,14,18,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,22,11,1,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,point,clean,23,11,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,0,0,0,116,120,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,1,0,2,1,5,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,2,1,1,0,4,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,3,1,2,63,67,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,4,2,0,104,108,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,5,2,1,8,12,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,6,3,2,142,146,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,7,3,2,88,92,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,8,4,0,101,105,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,9,4,1,39,43,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,10,5,2,70,74,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,11,5,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,12,6,0,75,79,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,13,6,1,5,9,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,14,7,1,140,144,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,15,7,0,9,13,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,16,8,2,12,16,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,17,8,0,55,59,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,18,9,2,128,132,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,19,9,0,74,78,4,False,False,False,,4,1.0,False,1.0
42,duration4,regime_marginal,ewma,clean,20,10,2,120,124,4,False,False,False,,4,1.0,False,1.0
