seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
46,magnitude2,regime_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude2,regime_marginal,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude2,regime_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude4,regime_conditional,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude4,regime_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude4,regime_marginal,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,magnitude4,regime_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,steady_d12_n2_m1,regime_conditional,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,steady_d12_n2_m1,regime_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,steady_d12_n2_m1,regime_marginal,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,steady_d12_n2_m1,regime_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,switch_after6,regime_conditional,clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,switch_after6,regime_conditional,observed,0.0,0.0,0.0,0.1875,0.125,0.0,0.0,0.01041666666666663,carry_minus_ewma
46,switch_after6,regime_marginal,clean,0.041666666666666664,0.041666666666666664,0.0,-1.5,-0.41666666666666785,0.0,0.0,-0.03472222222222232,carry_minus_ewma
46,switch_after6,regime_marginal,observed,0.0,0.0,0.0,-0.10000000000000053,-0.04166666666666785,0.0,0.0,-0.003472222222222321,carry_minus_ewma
46,switch_at,regime_conditional,clean,0.041666666666666664,0.041666666666666664,0.0,,-0.4166666666666661,0.0,0.0,-0.03472222222222221,carry_minus_ewma
46,switch_at,regime_conditional,observed,-0.04166666666666663,-0.04166666666666663,0.0,0.5980392156862742,0.6666666666666661,0.0,0.0,0.05555555555555558,carry_minus_ewma
46,switch_at,regime_marginal,clean,0.041666666666666664,0.041666666666666664,0.0,-1.5,-0.16666666666666785,0.0,0.0,-0.01388888888888895,carry_minus_ewma
46,switch_at,regime_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,switch_before6,regime_conditional,clean,0.04166666666666667,0.04166666666666667,0.0,1.833333333333333,-0.16666666666666785,0.0,0.0,-0.01388888888888895,carry_minus_ewma
46,switch_before6,regime_conditional,observed,0.16666666666666663,0.16666666666666663,0.0,0.25964912280701746,-0.916666666666667,0.0,0.0,-0.07638888888888895,carry_minus_ewma
46,switch_before6,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,carry_minus_ewma
46,switch_before6,regime_marginal,observed,0.041666666666666685,0.041666666666666685,0.0,-0.5499999999999998,-0.3333333333333339,0.0,0.0,-0.0277777777777779,carry_minus_ewma
46,switch_delay12,regime_conditional,clean,0.04166666666666663,-0.041666666666666685,0.08333333333333334,-0.34090909090909083,0.08333333333333393,0.0,0.0,0.006944444444444531,carry_minus_ewma
46,switch_delay12,regime_conditional,observed,0.0,-0.125,0.08333333333333334,-0.1888888888888891,0.833333333333333,0.0,0.0,0.06944444444444442,carry_minus_ewma
46,switch_delay12,regime_marginal,clean,0.041666666666666685,0.0,0.04166666666666667,0.0,0.0,0.0,0.0,0.0,carry_minus_ewma
46,switch_delay12,regime_marginal,observed,0.0,-0.08333333333333331,0.04166666666666667,-1.0333333333333332,0.08333333333333393,0.0,0.0,0.006944444444444531,carry_minus_ewma
46,switch_random,regime_conditional,clean,0.04166666666666666,0.04166666666666666,0.0,0.5833333333333339,-0.04166666666666785,0.0,0.0,-0.003472222222222321,carry_minus_ewma
46,switch_random,regime_conditional,observed,0.0,0.0,0.0,0.0588235294117645,0.04166666666666696,0.0,0.0,0.00347222222222221,carry_minus_ewma
46,switch_random,regime_marginal,clean,0.0,0.0,0.0,-0.5,-0.041666666666666075,0.0,0.0,-0.00347222222222221,carry_minus_ewma
46,switch_random,regime_marginal,observed,0.0,0.0,0.0,-0.11111111111111072,-0.041666666666666075,0.0,0.0,-0.00347222222222221,carry_minus_ewma
