seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
43,count3,regime_conditional,clean,-0.11111111111111112,-0.11111111111111112,0.027777777777777776,-3.2857142857142865,0.1388888888888875,0.0,0.0,0.011574074074073959,cusum_minus_point
43,count3,regime_conditional,observed,0.16666666666666674,0.16666666666666674,0.027777777777777776,0.9416666666666673,-0.4722222222222223,0.0,0.0,-0.03935185185185197,cusum_minus_point
43,count3,regime_marginal,clean,-0.1388888888888889,-0.16666666666666666,0.027777777777777776,,0.8055555555555554,0.0,0.0,0.06712962962962954,cusum_minus_point
43,count3,regime_marginal,observed,-0.25,-0.2777777777777778,0.027777777777777776,3.087719298245614,2.5555555555555554,0.0,0.0,0.21296296296296302,cusum_minus_point
43,duration24,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.041666666666666664,-3.166666666666666,2.375,0.0,0.0,0.09895833333333326,cusum_minus_point
43,duration24,regime_conditional,observed,-0.04166666666666674,-0.04166666666666674,0.041666666666666664,0.31818181818181834,1.0000000000000009,0.0,0.0,0.04166666666666674,cusum_minus_point
43,duration24,regime_marginal,clean,-0.20833333333333334,-0.25,0.041666666666666664,,3.875,0.0,0.0,0.16145833333333337,cusum_minus_point
43,duration24,regime_marginal,observed,-0.20833333333333331,-0.24999999999999994,0.041666666666666664,5.7875,6.833333333333334,0.0,0.0,0.2847222222222222,cusum_minus_point
43,duration4,regime_conditional,clean,0.041666666666666664,0.041666666666666664,0.041666666666666664,,-0.125,0.0,0.0,-0.03125,cusum_minus_point
43,duration4,regime_conditional,observed,-0.08333333333333334,-0.125,0.041666666666666664,0.8333333333333333,0.4583333333333335,0.0,0.0,0.11458333333333337,cusum_minus_point
43,duration4,regime_marginal,clean,0.0,-0.041666666666666664,0.041666666666666664,,0.04166666666666652,0.0,0.0,0.01041666666666663,cusum_minus_point
43,duration4,regime_marginal,observed,-0.125,-0.16666666666666666,0.041666666666666664,,0.5416666666666665,0.0,0.0,0.13541666666666663,cusum_minus_point
43,magnitude2,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.041666666666666664,-3.166666666666666,0.375,0.0,0.0,0.03125,cusum_minus_point
43,magnitude2,regime_conditional,observed,0.0,-0.04166666666666674,0.041666666666666664,1.4110671936758894,1.75,0.0,0.0,0.14583333333333331,cusum_minus_point
43,magnitude2,regime_marginal,clean,-0.16666666666666669,-0.20833333333333334,0.041666666666666664,,0.875,0.0,0.0,0.07291666666666663,cusum_minus_point
43,magnitude2,regime_marginal,observed,-0.125,-0.16666666666666674,0.041666666666666664,4.860411899313501,5.5,0.0,0.0,0.45833333333333326,cusum_minus_point
43,magnitude4,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.041666666666666664,-3.166666666666666,0.375,0.0,0.0,0.03125,cusum_minus_point
43,magnitude4,regime_conditional,observed,0.0,-0.33333333333333337,0.3333333333333333,1.1041666666666667,4.708333333333334,0.0,0.0,0.39236111111111116,cusum_minus_point
43,magnitude4,regime_marginal,clean,-0.16666666666666669,-0.20833333333333334,0.041666666666666664,,0.875,0.0,0.0,0.07291666666666663,cusum_minus_point
43,magnitude4,regime_marginal,observed,0.0,-0.125,0.20833333333333334,3.529761904761905,4.583333333333333,0.0,0.0,0.3819444444444445,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,clean,-0.16666666666666669,-0.16666666666666669,0.041666666666666664,-3.166666666666666,0.375,0.0,0.0,0.03125,cusum_minus_point
43,steady_d12_n2_m1,regime_conditional,observed,0.0,0.0,0.041666666666666664,0.6842105263157894,0.541666666666667,0.0,0.0,0.04513888888888895,cusum_minus_point
43,steady_d12_n2_m1,regime_marginal,clean,-0.16666666666666669,-0.20833333333333334,0.041666666666666664,,0.875,0.0,0.0,0.07291666666666663,cusum_minus_point
