seed,method,temporal,view,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
45,regime_conditional,ewma,observed,-0.32284718765555,-0.2743055555555556,-0.39225393127548047,-0.3483838634077401,-0.006589875852421753,-0.005208333333333332,-0.20486111111111116,0.0,-0.2743055555555556,-0.2569444444444444,0.0,-0.125,-0.027928348001787562,0.0,0.0,-0.2743055555555556,-0.32284718765555,0.0,duration4_minus_steady_d12_n2_m1
45,regime_conditional,point,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.003472222222222222,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
45,regime_conditional,point,observed,-0.0590751136059877,-0.02083333333333333,-0.18298368298368295,-0.09019759007534825,-0.000506353092032407,-0.010416666666666668,0.05902777777777779,0.0,-0.02083333333333333,-0.02083333333333333,0.0,-0.003472222222222222,-0.49663888403178547,0.0,0.0,-0.02083333333333333,-0.0590751136059877,0.0,duration4_minus_steady_d12_n2_m1
45,regime_marginal,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0034722222222222238,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
45,regime_marginal,cusum,observed,-0.07559517492659804,-0.0798611111111111,-0.06782199400941379,-0.06304834606305063,-0.025474296205630353,-0.017361111111111115,-0.19444444444444442,0.0,-0.0798611111111111,-0.07291666666666666,0.0,-0.1840277777777778,0.3970682520254125,0.0,0.0,-0.0798611111111111,-0.07559517492659804,0.0,duration4_minus_steady_d12_n2_m1
45,regime_marginal,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0069444444444444475,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
45,regime_marginal,ewma,observed,-0.19498362489016693,-0.15277777777777776,-0.2608286252354049,-0.16120882971499936,-0.0028244059761807633,0.010416666666666664,-0.25000000000000006,0.0,-0.15277777777777776,-0.1284722222222222,0.0,-0.06597222222222222,0.0012142760000779518,0.0,0.0,-0.15277777777777776,-0.19498362489016693,0.0,duration4_minus_steady_d12_n2_m1
45,regime_marginal,point,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
45,regime_marginal,point,observed,-0.0510352401563358,-0.017361111111111105,-0.18487394957983191,-0.09424065796367154,1.2142760000777297e-05,-0.006944444444444445,0.01041666666666663,0.0,-0.017361111111111105,-0.0034722222222222238,0.0,0.0,0.03642828000233145,0.0,0.0,-0.017361111111111105,-0.0510352401563358,0.0,duration4_minus_steady_d12_n2_m1
46,regime_conditional,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.003472222222222222,0.0,0.0,0.0,,0.0,,duration4_minus_steady_d12_n2_m1
