seed,scenario,method,temporal,view,onset_phase,offset_from_nearest_transition,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
43,count1,regime_marginal,ewma,clean,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,clean,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,clean,steady,,11,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,0,0,1,57,69,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,2,2,2,130,142,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,3,3,1,38,50,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,clean,steady,,11,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,0,0,1,57,69,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,2,2,2,130,142,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_conditional,point,clean,steady,,3,3,1,38,50,12,True,True,False,9.0,9,1.0,False,0.75
43,count1,regime_conditional,point,clean,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,clean,steady,,11,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,0,0,1,57,69,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,2,2,2,130,142,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,3,3,1,38,50,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,clean,steady,,10,10,0,22,34,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_conditional,ewma,clean,steady,,11,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,0,0,1,57,69,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,2,2,2,130,142,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,3,3,1,38,50,12,False,False,True,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,clean,steady,,11,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,0,0,1,57,69,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
43,count1,regime_marginal,point,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,2,2,2,130,142,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_marginal,point,observed,steady,,3,3,1,38,50,12,True,True,False,9.0,9,1.0,False,0.75
43,count1,regime_marginal,point,observed,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,5,5,2,5,17,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_marginal,point,observed,steady,,6,6,2,43,55,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
43,count1,regime_marginal,point,observed,steady,,7,7,0,143,155,12,True,True,False,0.0,0,1.0,False,0.0
43,count1,regime_marginal,point,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,point,observed,steady,,11,11,2,76,88,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
43,count1,regime_marginal,ewma,observed,steady,,0,0,1,57,69,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_marginal,ewma,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,2,2,2,130,142,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_marginal,ewma,observed,steady,,3,3,1,38,50,12,True,True,False,9.0,9,1.0,False,0.75
43,count1,regime_marginal,ewma,observed,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,ewma,observed,steady,,10,10,0,22,34,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_marginal,ewma,observed,steady,,11,11,2,76,88,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
43,count1,regime_marginal,cusum,observed,steady,,0,0,1,57,69,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
43,count1,regime_marginal,cusum,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,2,2,2,130,142,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_marginal,cusum,observed,steady,,3,3,1,38,50,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,5,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,6,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,9,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,10,10,0,22,34,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_marginal,cusum,observed,steady,,11,11,2,76,88,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_conditional,point,observed,steady,,0,0,1,57,69,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
43,count1,regime_conditional,point,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,observed,steady,,2,2,2,130,142,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_conditional,point,observed,steady,,3,3,1,38,50,12,True,True,False,9.0,9,1.0,False,0.75
43,count1,regime_conditional,point,observed,steady,,4,4,0,1,13,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_conditional,point,observed,steady,,5,5,2,5,17,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_conditional,point,observed,steady,,6,6,2,43,55,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
43,count1,regime_conditional,point,observed,steady,,7,7,0,143,155,12,True,True,False,0.0,0,1.0,False,0.0
43,count1,regime_conditional,point,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,point,observed,steady,,9,9,0,143,155,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_conditional,point,observed,steady,,10,10,0,22,34,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
43,count1,regime_conditional,point,observed,steady,,11,11,2,76,88,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
43,count1,regime_conditional,ewma,observed,steady,,0,0,1,57,69,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_conditional,ewma,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,observed,steady,,2,2,2,130,142,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_conditional,ewma,observed,steady,,3,3,1,38,50,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
43,count1,regime_conditional,ewma,observed,steady,,4,4,0,1,13,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_conditional,ewma,observed,steady,,5,5,2,5,17,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
43,count1,regime_conditional,ewma,observed,steady,,6,6,2,43,55,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
43,count1,regime_conditional,ewma,observed,steady,,7,7,0,143,155,12,True,True,False,6.0,6,1.0,False,0.5
43,count1,regime_conditional,ewma,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,ewma,observed,steady,,9,9,0,143,155,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
43,count1,regime_conditional,ewma,observed,steady,,10,10,0,22,34,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
43,count1,regime_conditional,ewma,observed,steady,,11,11,2,76,88,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
43,count1,regime_conditional,cusum,observed,steady,,0,0,1,57,69,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
43,count1,regime_conditional,cusum,observed,steady,,1,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,observed,steady,,2,2,2,130,142,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_conditional,cusum,observed,steady,,3,3,1,38,50,12,True,True,True,6.0,6,1.0,False,0.5
43,count1,regime_conditional,cusum,observed,steady,,4,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,observed,steady,,5,5,2,5,17,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count1,regime_conditional,cusum,observed,steady,,6,6,2,43,55,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
43,count1,regime_conditional,cusum,observed,steady,,7,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,observed,steady,,8,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count1,regime_conditional,cusum,observed,steady,,9,9,0,143,155,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
43,count1,regime_conditional,cusum,observed,steady,,10,10,0,22,34,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count1,regime_conditional,cusum,observed,steady,,11,11,2,76,88,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
43,count3,regime_marginal,point,clean,steady,,0,0,1,57,69,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
43,count3,regime_marginal,point,clean,steady,,1,0,0,2,14,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,2,0,2,94,106,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,3,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,4,1,1,91,103,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,5,1,1,4,16,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,6,2,2,130,142,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,7,2,2,83,95,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,8,2,1,14,26,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,9,3,1,38,50,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,10,3,2,121,133,12,True,True,False,6.0,6,1.0,False,0.5
43,count3,regime_marginal,point,clean,steady,,11,3,1,85,97,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
43,count3,regime_marginal,point,clean,steady,,12,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,13,4,1,122,134,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count3,regime_marginal,point,clean,steady,,14,4,2,40,52,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,15,5,2,5,17,12,True,True,False,3.0,3,1.0,False,0.25
43,count3,regime_marginal,point,clean,steady,,16,5,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,17,5,1,124,136,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,18,6,2,43,55,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,19,6,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,20,6,1,133,145,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,21,7,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,22,7,2,19,31,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,23,7,2,92,104,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,24,8,2,103,115,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,25,8,2,59,71,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,26,8,1,7,19,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,27,9,0,143,155,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,28,9,0,40,52,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,29,9,0,76,88,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,30,10,0,22,34,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
43,count3,regime_marginal,point,clean,steady,,31,10,0,86,98,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,32,10,1,140,152,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,33,11,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,34,11,0,133,145,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,point,clean,steady,,35,11,1,21,33,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,0,0,1,57,69,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,1,0,0,2,14,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,2,0,2,94,106,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,3,1,0,127,139,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,4,1,1,91,103,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,5,1,1,4,16,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,6,2,2,130,142,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,7,2,2,83,95,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,8,2,1,14,26,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,9,3,1,38,50,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,10,3,2,121,133,12,True,True,False,0.0,0,1.0,False,0.0
43,count3,regime_marginal,ewma,clean,steady,,11,3,1,85,97,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,12,4,0,1,13,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,13,4,1,122,134,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,14,4,2,40,52,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,15,5,2,5,17,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,16,5,2,76,88,12,False,False,False,,12,1.0,False,1.0
43,count3,regime_marginal,ewma,clean,steady,,17,5,1,124,136,12,False,False,False,,12,1.0,False,1.0
